orderId,orderDate,userId,totalCharges,commonId,pupId,pickupDate,orderYear,orderMonth,orderDay,purchaseOccasion,orderPeriod,orderQuarter,cohortMonthly,cohortQuarterly
1370,2009-10-06T00:00:00Z,61628,22.98,6LG6K,3,2009-10-06T00:00:00Z,2009,10,6,4,10,4,9,3
1394,2009-10-09T00:00:00Z,61628,29.56,LHKFR,5,2009-10-09T00:00:00Z,2009,10,9,5,10,4,9,3
1414,2009-10-13T00:00:00Z,61628,28.9,6FYA7,3,2009-10-13T00:00:00Z,2009,10,13,6,10,4,9,3
1442,2009-10-16T00:00:00Z,61628,23.42,TWUR5,5,2009-10-16T00:00:00Z,2009,10,16,7,10,4,9,3
1473,2009-10-21T00:00:00Z,61628,21.11,TDLG7,11,2009-10-21T00:00:00Z,2009,10,21,8,10,4,9,3
1544,2009-10-28T00:00:00Z,61628,40.9,D2J9C,11,2009-10-28T00:00:00Z,2009,10,28,9,10,4,9,3
1604,2009-11-04T00:00:00Z,61628,18.14,H5AN3,11,2009-11-04T00:00:00Z,2009,11,4,10,11,4,9,3
1746,2009-11-12T00:00:00Z,61628,43.68,C9G8F,6,2009-11-12T00:00:00Z,2009,11,12,11,11,4,9,3
1879,2009-11-25T00:00:00Z,61628,48.9038,EEDKE,11,2009-11-25T00:00:00Z,2009,11,25,12,11,4,9,3
1956,2009-12-06T00:00:00Z,61628,49.4765,KUENR,18,2009-12-07T00:00:00Z,2009,12,6,13,12,4,9,3
2034,2009-12-13T00:00:00Z,61628,27.3224,AVC8J,18,2009-12-14T00:00:00Z,2009,12,13,14,12,4,9,3
2092,2009-12-18T00:00:00Z,61628,34.4252,BWAVK,5,2009-12-18T00:00:00Z,2009,12,18,15,12,4,9,3
2186,2009-12-31T00:00:00Z,61628,52.2997,DL39W,6,2009-12-31T00:00:00Z,2009,12,31,16,12,4,9,3
2266,2010-01-08T00:00:00Z,61628,25.61,YB3AL,5,2010-01-08T00:00:00Z,2010,1,8,17,13,5,9,3
2425,2010-01-20T00:00:00Z,61628,51.169,LQY43,6,2010-01-21T00:00:00Z,2010,1,20,18,13,5,9,3
2659,2010-02-03T00:00:00Z,61628,20.08,JJXB2,6,2010-02-04T00:00:00Z,2010,2,3,19,14,5,9,3
2785,2010-02-11T00:00:00Z,61628,72.78,SRY7E,5,2010-02-12T00:00:00Z,2010,2,11,20,14,5,9,3
2931,2010-02-19T00:00:00Z,61628,44.309,KPJAR,5,2010-02-19T00:00:00Z,2010,2,19,21,14,5,9,3
3151,2010-03-04T00:00:00Z,61628,46.1485,A6ZZU,6,2010-03-04T00:00:00Z,2010,3,4,22,15,5,9,3
1848,2009-11-21T00:00:00Z,63469,59.98,KZAV8,7,2009-11-24T00:00:00Z,2009,11,21,1,11,4,11,4
1217,2009-09-09T00:00:00Z,65466,9.48,MLWCR,6,2009-09-10T00:00:00Z,2009,9,9,1,9,3,9,3
1232,2009-09-11T00:00:00Z,65502,36.15,QM7HK,5,2009-09-11T00:00:00Z,2009,9,11,1,9,3,9,3
1270,2009-09-18T00:00:00Z,65502,20.68,Y5UV4,5,2009-09-18T00:00:00Z,2009,9,18,2,9,3,9,3
1358,2009-10-02T00:00:00Z,65502,55.4687,ZKN3E,5,2009-10-02T00:00:00Z,2009,10,2,3,10,4,9,3
1508,2009-10-23T00:00:00Z,65502,35.8787,PCW5V,5,2009-10-23T00:00:00Z,2009,10,23,4,10,4,9,3
2745,2010-02-09T00:00:00Z,65502,49.7775,XKLB8,9,2010-02-10T00:00:00Z,2010,2,9,5,14,5,9,3
2903,2010-02-18T00:00:00Z,65502,30.8615,R67F3,6,2010-02-18T00:00:00Z,2010,2,18,6,14,5,9,3
3004,2010-02-24T00:00:00Z,65502,14.37,MNVCT,9,2010-02-24T00:00:00Z,2010,2,24,7,14,5,9,3
3149,2010-03-04T00:00:00Z,65502,31.1448,ZQ22D,6,2010-03-04T00:00:00Z,2010,3,4,8,15,5,9,3
1327,2009-09-29T00:00:00Z,66363,38.36,MW2VC,7,2009-09-29T00:00:00Z,2009,9,29,1,9,3,9,3
1367,2009-10-06T00:00:00Z,66363,32.36,SPAPX,7,2009-10-06T00:00:00Z,2009,10,6,2,10,4,9,3
1410,2009-10-13T00:00:00Z,66363,5.03,PKW5Z,7,2009-10-13T00:00:00Z,2009,10,13,3,10,4,9,3
1463,2009-10-20T00:00:00Z,66363,32.43,QSABD,7,2009-10-20T00:00:00Z,2009,10,20,4,10,4,9,3
1534,2009-10-27T00:00:00Z,66363,34.92,VFMGP,7,2009-10-27T00:00:00Z,2009,10,27,5,10,4,9,3
1540,2009-10-27T00:00:00Z,66363,6.73,X3CY8,5,2009-10-30T00:00:00Z,2009,10,27,6,10,4,9,3
1589,2009-11-03T00:00:00Z,66363,36.15,THV9W,7,2009-11-03T00:00:00Z,2009,11,3,7,11,4,9,3
1651,2009-11-10T00:00:00Z,66363,47.91,BKMUA,7,2009-11-10T00:00:00Z,2009,11,10,8,11,4,9,3
1653,2009-11-10T00:00:00Z,66363,40.72,%%1653,7,2009-11-10T00:00:00Z,2009,11,10,9,11,4,9,3
1801,2009-11-17T00:00:00Z,66363,45.1525,VYESM,7,2009-11-17T00:00:00Z,2009,11,17,10,11,4,9,3
1863,2009-11-23T00:00:00Z,66363,8.49,YARCF,9,2009-11-25T00:00:00Z,2009,11,23,11,11,4,9,3
1892,2009-11-30T00:00:00Z,66363,39.6965,W22SC,15,2009-11-30T00:00:00Z,2009,11,30,12,11,4,9,3
1997,2009-12-09T00:00:00Z,66363,42.82,WLAPS,9,2009-12-09T00:00:00Z,2009,12,9,13,12,4,9,3
2055,2009-12-15T00:00:00Z,66363,45.24,UZKHV,7,2009-12-15T00:00:00Z,2009,12,15,14,12,4,9,3
2161,2009-12-29T00:00:00Z,66363,38.79,WQSDE,7,2009-12-29T00:00:00Z,2009,12,29,15,12,4,9,3
2316,2010-01-12T00:00:00Z,66363,37.0965,V34AM,7,2010-01-12T00:00:00Z,2010,1,12,16,13,5,9,3
2415,2010-01-20T00:00:00Z,66363,33.43,STAPA,9,2010-01-20T00:00:00Z,2010,1,20,17,13,5,9,3
2498,2010-01-26T00:00:00Z,66363,34.75,ESE53,7,2010-01-26T00:00:00Z,2010,1,26,18,13,5,9,3
2870,2010-02-16T00:00:00Z,66363,33.79,UJ2Q6,9,2010-02-17T00:00:00Z,2010,2,16,19,14,5,9,3
1243,2009-09-15T00:00:00Z,66479,115.5582,ZSHGM,4,2009-09-15T00:00:00Z,2009,9,15,1,9,3,9,3
1347,2009-10-01T00:00:00Z,66479,54.7102,4MAZV,6,2009-10-01T00:00:00Z,2009,10,1,2,10,4,9,3
1392,2009-10-09T00:00:00Z,66479,52.13,SUUK3,5,2009-10-09T00:00:00Z,2009,10,9,3,10,4,9,3
1486,2009-10-22T00:00:00Z,66479,48.52,ABVMA,6,2009-10-22T00:00:00Z,2009,10,22,4,10,4,9,3
1695,2009-11-11T00:00:00Z,66479,59.1755,JGELE,11,2009-11-11T00:00:00Z,2009,11,11,5,11,4,9,3
1918,2009-12-02T00:00:00Z,66479,74.9387,WJKTX,11,2009-12-02T00:00:00Z,2009,12,2,6,12,4,9,3
2005,2009-12-10T00:00:00Z,66479,55.7021,KBQKT,6,2009-12-10T00:00:00Z,2009,12,10,7,12,4,9,3
2103,2009-12-21T00:00:00Z,66479,74.9682,HG3ZZ,18,2009-12-21T00:00:00Z,2009,12,21,8,12,4,9,3
2172,2009-12-30T00:00:00Z,66479,53.8385,WQASP,11,2009-12-30T00:00:00Z,2009,12,30,9,12,4,9,3
2293,2010-01-11T00:00:00Z,66479,86.6105,AGFXK,18,2010-01-11T00:00:00Z,2010,1,11,10,13,5,9,3
2702,2010-02-05T00:00:00Z,66479,61.25,ZNWKV,4,2010-02-05T00:00:00Z,2010,2,5,11,14,5,9,3
2945,2010-02-21T00:00:00Z,66479,65.9288,J37QM,18,2010-02-22T00:00:00Z,2010,2,21,12,14,5,9,3
3217,2010-03-08T00:00:00Z,66479,32.9972,TCT53,18,2010-03-08T00:00:00Z,2010,3,8,13,15,5,9,3
1235,2009-09-11T00:00:00Z,66768,53.46,5NCS3,5,2009-09-11T00:00:00Z,2009,9,11,1,9,3,9,3
2077,2009-12-17T00:00:00Z,66768,183.76,KWMWB,5,2009-12-18T00:00:00Z,2009,12,17,2,12,4,9,3
1238,2009-09-11T00:00:00Z,66777,34.63,6Y7TY,5,2009-09-11T00:00:00Z,2009,9,11,1,9,3,9,3
2256,2010-01-07T00:00:00Z,66777,38.06,B7SGS,4,2010-01-08T00:00:00Z,2010,1,7,2,13,5,9,3
1240,2009-09-11T00:00:00Z,67453,4.61,PZUVE,5,2009-09-11T00:00:00Z,2009,9,11,1,9,3,9,3
1241,2009-09-14T00:00:00Z,68962,35.5702,TWABU,4,2009-09-15T00:00:00Z,2009,9,14,1,9,3,9,3
1298,2009-09-23T00:00:00Z,70788,25.91,NZL2P,5,2009-09-25T00:00:00Z,2009,9,23,1,9,3,9,3
1704,2009-11-11T00:00:00Z,70788,36.77,FTPRY,15,2009-11-13T00:00:00Z,2009,11,11,2,11,4,9,3
2069,2009-12-16T00:00:00Z,70788,43.6885,THN9A,15,2009-12-18T00:00:00Z,2009,12,16,3,12,4,9,3
1260,2009-09-17T00:00:00Z,70857,25.54,K8GP9,6,2009-09-17T00:00:00Z,2009,9,17,1,9,3,9,3
1371,2009-10-06T00:00:00Z,71059,36.51,5MECE,6,2009-10-08T00:00:00Z,2009,10,6,1,10,4,10,4
2976,2010-02-22T00:00:00Z,71059,23.62,Q5HVS,5,2010-02-26T00:00:00Z,2010,2,22,2,14,5,10,4
1266,2009-09-17T00:00:00Z,71130,25.14,4LY6R,5,2009-09-18T00:00:00Z,2009,9,17,1,9,3,9,3
1311,2009-09-24T00:00:00Z,71130,18.7,RBGXP,5,2009-09-25T00:00:00Z,2009,9,24,2,9,3,9,3
1342,2009-09-30T00:00:00Z,72429,23.01,4N93C,7,2009-10-01T00:00:00Z,2009,9,30,1,9,3,9,3
1626,2009-11-05T00:00:00Z,72429,19,AKVCE,5,2009-11-06T00:00:00Z,2009,11,5,2,11,4,9,3
1274,2009-09-20T00:00:00Z,73087,4.4,CCECJ,4,2009-09-29T00:00:00Z,2009,9,20,1,9,3,9,3
2760,2010-02-10T00:00:00Z,73651,13.0785,4EML4,9,2010-02-10T00:00:00Z,2010,2,10,1,14,5,14,5
1624,2009-11-05T00:00:00Z,74393,47.8202,ZL3TE,5,2009-11-06T00:00:00Z,2009,11,5,1,11,4,11,4
2541,2010-01-28T00:00:00Z,74393,62.886,CA3SD,5,2010-01-29T00:00:00Z,2010,1,28,2,13,5,11,4
1322,2009-09-28T00:00:00Z,74435,78.41,63TFN,3,2009-09-29T00:00:00Z,2009,9,28,1,9,3,9,3
1364,2009-10-05T00:00:00Z,74435,59.94,T2X54,3,2009-10-06T00:00:00Z,2009,10,5,2,10,4,9,3
1407,2009-10-12T00:00:00Z,74435,60.3902,XFBSH,3,2009-10-13T00:00:00Z,2009,10,12,3,10,4,9,3
1793,2009-11-16T00:00:00Z,74435,116.18,QFZ54,3,2009-11-17T00:00:00Z,2009,11,16,4,11,4,9,3
1297,2009-09-23T00:00:00Z,75134,47.55,4SGL3,6,2009-09-24T00:00:00Z,2009,9,23,1,9,3,9,3
1299,2009-09-23T00:00:00Z,75240,5.92,LF8GP,6,2009-09-24T00:00:00Z,2009,9,23,1,9,3,9,3
1510,2009-10-23T00:00:00Z,75547,58.59,C3WX3,4,2009-11-03T00:00:00Z,2009,10,23,1,10,4,10,4
1309,2009-09-24T00:00:00Z,75600,64.35,XAZGD,5,2009-09-25T00:00:00Z,2009,9,24,1,9,3,9,3
1340,2009-09-30T00:00:00Z,75600,91.64,Z2N2G,5,2009-10-02T00:00:00Z,2009,9,30,2,9,3,9,3
1537,2009-10-27T00:00:00Z,75600,101.03,DUEML,5,2009-10-30T00:00:00Z,2009,10,27,3,10,4,9,3
2017,2009-12-11T00:00:00Z,75600,38.82,Q7PK4,5,2009-12-11T00:00:00Z,2009,12,11,4,12,4,9,3
2088,2009-12-18T00:00:00Z,75600,108.48,PNQ82,5,2009-12-18T00:00:00Z,2009,12,18,5,12,4,9,3
2356,2010-01-14T00:00:00Z,75600,77.7927,2S68P,5,2010-01-15T00:00:00Z,2010,1,14,6,13,5,9,3
2442,2010-01-21T00:00:00Z,75600,103.82,C96M5,5,2010-01-22T00:00:00Z,2010,1,21,7,13,5,9,3
2547,2010-01-29T00:00:00Z,75600,203.07,3NMPH,5,2010-01-29T00:00:00Z,2010,1,29,8,13,5,9,3
2690,2010-02-05T00:00:00Z,75600,89.4,6F8HA,4,2010-02-05T00:00:00Z,2010,2,5,9,14,5,9,3
2776,2010-02-11T00:00:00Z,75600,104.2,CVBF9,5,2010-02-12T00:00:00Z,2010,2,11,10,14,5,9,3
2801,2010-02-12T00:00:00Z,75600,74.99,7YHST,5,2010-02-12T00:00:00Z,2010,2,12,11,14,5,9,3
2916,2010-02-18T00:00:00Z,75600,75.6,C6UHE,5,2010-02-19T00:00:00Z,2010,2,18,12,14,5,9,3
3165,2010-03-05T00:00:00Z,75600,91.72,HSDNL,5,2010-03-05T00:00:00Z,2010,3,5,13,15,5,9,3
1308,2009-09-24T00:00:00Z,75603,60.8305,H3GSB,4,2009-09-29T00:00:00Z,2009,9,24,1,9,3,9,3
1522,2009-10-26T00:00:00Z,75603,93.56,3F5L6,11,2009-10-28T00:00:00Z,2009,10,26,2,10,4,9,3
1310,2009-09-24T00:00:00Z,75629,37.76,CVBGQ,4,2009-09-29T00:00:00Z,2009,9,24,1,9,3,9,3
1343,2009-09-30T00:00:00Z,75649,118.3805,BCMDY,4,2009-10-01T00:00:00Z,2009,9,30,1,9,3,9,3
1377,2009-10-07T00:00:00Z,75649,94.1727,SK6F5,4,2009-10-08T00:00:00Z,2009,10,7,2,10,4,9,3
1421,2009-10-14T00:00:00Z,75649,132.17,BEN8C,4,2009-10-15T00:00:00Z,2009,10,14,3,10,4,9,3
1482,2009-10-22T00:00:00Z,75649,174.3552,GN6CT,4,2009-10-22T00:00:00Z,2009,10,22,4,10,4,9,3
1556,2009-10-29T00:00:00Z,75649,135.03,QXMG5,4,2009-10-29T00:00:00Z,2009,10,29,5,10,4,9,3
1619,2009-11-05T00:00:00Z,75649,212.5285,5WNXU,4,2009-11-05T00:00:00Z,2009,11,5,6,11,4,9,3
1745,2009-11-12T00:00:00Z,75649,192.1,3VH9A,4,2009-11-12T00:00:00Z,2009,11,12,7,11,4,9,3
1825,2009-11-18T00:00:00Z,75649,197.8927,99S66,4,2009-11-19T00:00:00Z,2009,11,18,8,11,4,9,3
1894,2009-11-30T00:00:00Z,75649,101.6855,3YQGQ,4,2009-11-30T00:00:00Z,2009,11,30,9,11,4,9,3
1958,2009-12-06T00:00:00Z,75649,93.0162,5HECV,4,2009-12-07T00:00:00Z,2009,12,6,10,12,4,9,3
2062,2009-12-15T00:00:00Z,75649,155.4002,WFNR2,4,2009-12-16T00:00:00Z,2009,12,15,11,12,4,9,3
2210,2010-01-04T00:00:00Z,75649,260.71,MHCLW,4,2010-01-04T00:00:00Z,2010,1,4,12,13,5,9,3
2302,2010-01-11T00:00:00Z,75649,239.1515,ZN353,4,2010-01-11T00:00:00Z,2010,1,11,13,13,5,9,3
2477,2010-01-25T00:00:00Z,75649,188.5455,PXAWF,4,2010-01-25T00:00:00Z,2010,1,25,14,13,5,9,3
2642,2010-02-03T00:00:00Z,75649,258.4172,W9C5T,4,2010-02-03T00:00:00Z,2010,2,3,15,14,5,9,3
2849,2010-02-15T00:00:00Z,75649,254.1147,XBE29,4,2010-02-15T00:00:00Z,2010,2,15,16,14,5,9,3
2994,2010-02-23T00:00:00Z,75649,281.9337,57XEK,4,2010-02-23T00:00:00Z,2010,2,23,17,14,5,9,3
3129,2010-03-03T00:00:00Z,75649,251.4452,QBA5T,4,2010-03-03T00:00:00Z,2010,3,3,18,15,5,9,3
1316,2009-09-25T00:00:00Z,75730,70.84,9E8NJ,5,2009-09-25T00:00:00Z,2009,9,25,1,9,3,9,3
1313,2009-09-24T00:00:00Z,75739,72.74,7W4C7,5,2009-09-25T00:00:00Z,2009,9,24,1,9,3,9,3
1352,2009-10-01T00:00:00Z,75739,49.3547,KUJUG,5,2009-10-02T00:00:00Z,2009,10,1,2,10,4,9,3
1388,2009-10-08T00:00:00Z,75739,53.5,KXUR8,5,2009-10-09T00:00:00Z,2009,10,8,3,10,4,9,3
1500,2009-10-23T00:00:00Z,75739,60.72,RK5CX,5,2009-10-23T00:00:00Z,2009,10,23,4,10,4,9,3
1757,2009-11-12T00:00:00Z,75739,66.59,56RGP,5,2009-11-13T00:00:00Z,2009,11,12,5,11,4,9,3
2263,2010-01-08T00:00:00Z,75739,61.1088,Q2LVY,15,2010-01-08T00:00:00Z,2010,1,8,6,13,5,9,3
2357,2010-01-15T00:00:00Z,75739,35.619,334LT,15,2010-01-15T00:00:00Z,2010,1,15,7,13,5,9,3
2445,2010-01-22T00:00:00Z,75739,23.29,P76SY,15,2010-01-22T00:00:00Z,2010,1,22,8,13,5,9,3
2552,2010-01-29T00:00:00Z,75739,19.37,4FBT8,15,2010-01-29T00:00:00Z,2010,1,29,9,13,5,9,3
2919,2010-02-19T00:00:00Z,75739,21.745,YSDJD,15,2010-02-19T00:00:00Z,2010,2,19,10,14,5,9,3
3163,2010-03-04T00:00:00Z,75739,27.1465,2PUP4,15,2010-03-05T00:00:00Z,2010,3,4,11,15,5,9,3
1319,2009-09-25T00:00:00Z,76463,2.76,9HHM4,4,2009-09-29T00:00:00Z,2009,9,25,1,9,3,9,3
1328,2009-09-29T00:00:00Z,77026,117.8802,KT2V7,3,2009-09-29T00:00:00Z,2009,9,29,1,9,3,9,3
1320,2009-09-27T00:00:00Z,77207,30.62,PU3M6,4,2009-09-29T00:00:00Z,2009,9,27,1,9,3,9,3
1321,2009-09-27T00:00:00Z,77555,42.21,W46AK,4,2009-09-29T00:00:00Z,2009,9,27,1,9,3,9,3
1554,2009-10-29T00:00:00Z,77915,43.54,X68B2,6,2009-10-29T00:00:00Z,2009,10,29,1,10,4,10,4
1323,2009-09-28T00:00:00Z,78451,23.3,MKBLP,3,2009-09-29T00:00:00Z,2009,9,28,1,9,3,9,3
1362,2009-10-05T00:00:00Z,78451,84.8412,US927,3,2009-10-06T00:00:00Z,2009,10,5,2,10,4,9,3
1405,2009-10-12T00:00:00Z,78451,83.62,F945F,3,2009-10-13T00:00:00Z,2009,10,12,3,10,4,9,3
1449,2009-10-19T00:00:00Z,78451,51.73,AHV9U,3,2009-10-20T00:00:00Z,2009,10,19,4,10,4,9,3
1528,2009-10-27T00:00:00Z,78451,58.7805,4MJR6,3,2009-10-27T00:00:00Z,2009,10,27,5,10,4,9,3
1577,2009-11-02T00:00:00Z,78451,72.41,5HWEB,3,2009-11-03T00:00:00Z,2009,11,2,6,11,4,9,3
1635,2009-11-07T00:00:00Z,78451,63.12,XMDVX,3,2009-11-10T00:00:00Z,2009,11,7,7,11,4,9,3
1785,2009-11-15T00:00:00Z,78451,88.7112,VBR7N,3,2009-11-17T00:00:00Z,2009,11,15,8,11,4,9,3
1962,2009-12-07T00:00:00Z,78451,74.73,HQ8MZ,3,2009-12-08T00:00:00Z,2009,12,7,9,12,4,9,3
2096,2009-12-19T00:00:00Z,78451,54.4355,UHGJL,3,2009-12-22T00:00:00Z,2009,12,19,10,12,4,9,3
2144,2009-12-28T00:00:00Z,78451,69.1982,667AR,3,2009-12-29T00:00:00Z,2009,12,28,11,12,4,9,3
2205,2010-01-04T00:00:00Z,78451,70.2445,99VT7,3,2010-01-05T00:00:00Z,2010,1,4,12,13,5,9,3
2310,2010-01-11T00:00:00Z,78451,40.7182,EHC43,3,2010-01-12T00:00:00Z,2010,1,11,13,13,5,9,3
2384,2010-01-18T00:00:00Z,78451,82.1975,R2SAL,3,2010-01-19T00:00:00Z,2010,1,18,14,13,5,9,3
2463,2010-01-24T00:00:00Z,78451,73.4455,Z8AM2,3,2010-01-26T00:00:00Z,2010,1,24,15,13,5,9,3
2857,2010-02-15T00:00:00Z,78451,52.066,KJAEN,3,2010-02-16T00:00:00Z,2010,2,15,16,14,5,9,3
2982,2010-02-22T00:00:00Z,78451,56.74,2TRDJ,3,2010-02-23T00:00:00Z,2010,2,22,17,14,5,9,3
3099,2010-03-01T00:00:00Z,78451,102.09,KX39B,3,2010-03-02T00:00:00Z,2010,3,1,18,15,5,9,3
3206,2010-03-08T00:00:00Z,78451,52.2,83A3T,3,2010-03-09T00:00:00Z,2010,3,8,19,15,5,9,3
1334,2009-09-29T00:00:00Z,79512,48.69,NSZL6,4,2009-10-01T00:00:00Z,2009,9,29,1,9,3,9,3
1375,2009-10-07T00:00:00Z,79512,63.0912,R8XML,4,2009-10-08T00:00:00Z,2009,10,7,2,10,4,9,3
1453,2009-10-19T00:00:00Z,79512,42.23,HQEJH,4,2009-10-20T00:00:00Z,2009,10,19,3,10,4,9,3
1516,2009-10-26T00:00:00Z,79512,62.69,FC48F,4,2009-10-27T00:00:00Z,2009,10,26,4,10,4,9,3
1642,2009-11-09T00:00:00Z,79512,42.23,2XBPL,4,2009-11-10T00:00:00Z,2009,11,9,5,11,4,9,3
2305,2010-01-11T00:00:00Z,79512,58.93,2HLT2,4,2010-01-12T00:00:00Z,2010,1,11,6,13,5,9,3
2380,2010-01-17T00:00:00Z,79512,60.78,LHYUP,4,2010-01-19T00:00:00Z,2010,1,17,7,13,5,9,3
2383,2010-01-18T00:00:00Z,79512,5.06,QSM7N,4,2010-01-19T00:00:00Z,2010,1,18,8,13,5,9,3
2533,2010-01-28T00:00:00Z,79512,47.88,XJB8G,4,2010-01-29T00:00:00Z,2010,1,28,9,13,5,9,3
2669,2010-02-04T00:00:00Z,79512,56.01,KM443,4,2010-02-04T00:00:00Z,2010,2,4,10,14,5,9,3
2746,2010-02-09T00:00:00Z,79512,50.61,WRS5X,4,2010-02-10T00:00:00Z,2010,2,9,11,14,5,9,3
2885,2010-02-17T00:00:00Z,79512,73.97,MXZ2D,4,2010-02-17T00:00:00Z,2010,2,17,12,14,5,9,3
3204,2010-03-07T00:00:00Z,79512,53.79,D4EMB,4,2010-03-09T00:00:00Z,2010,3,7,13,15,5,9,3
1335,2009-09-30T00:00:00Z,79570,73.19,HN4JC,7,2009-10-01T00:00:00Z,2009,9,30,1,9,3,9,3
1372,2009-10-06T00:00:00Z,79570,54.9202,JTRS9,7,2009-10-08T00:00:00Z,2009,10,6,2,10,4,9,3
1475,2009-10-21T00:00:00Z,79570,64.74,JJKU3,7,2009-10-22T00:00:00Z,2009,10,21,3,10,4,9,3
1705,2009-11-11T00:00:00Z,79570,126.91,8VVKZ,7,2009-11-12T00:00:00Z,2009,11,11,4,11,4,9,3
1860,2009-11-23T00:00:00Z,79570,27.32,ARKMB,7,2009-11-24T00:00:00Z,2009,11,23,5,11,4,9,3
1408,2009-10-12T00:00:00Z,79637,138.2878,XHPGR,3,2009-10-13T00:00:00Z,2009,10,12,1,10,4,10,4
1484,2009-10-22T00:00:00Z,79637,129.17,VZKWU,6,2009-10-22T00:00:00Z,2009,10,22,2,10,4,10,4
1566,2009-10-29T00:00:00Z,79637,154.59,C5ZVN,5,2009-10-30T00:00:00Z,2009,10,29,3,10,4,10,4
1595,2009-11-03T00:00:00Z,79637,50.83,P4QX5,3,2009-11-03T00:00:00Z,2009,11,3,4,11,4,10,4
1656,2009-11-10T00:00:00Z,79637,108.16,RJX5L,3,2009-11-10T00:00:00Z,2009,11,10,5,11,4,10,4
2468,2010-01-25T00:00:00Z,79637,259.3777,J8A5Z,15,2010-01-25T00:00:00Z,2010,1,25,6,13,5,10,4
2782,2010-02-11T00:00:00Z,79637,148.3387,LF45M,6,2010-02-11T00:00:00Z,2010,2,11,7,14,5,10,4
2928,2010-02-19T00:00:00Z,79637,102.4672,V3RYJ,15,2010-02-19T00:00:00Z,2010,2,19,8,14,5,10,4
3181,2010-03-05T00:00:00Z,79637,152.0352,PSVE6,15,2010-03-05T00:00:00Z,2010,3,5,9,15,5,10,4
1341,2009-09-30T00:00:00Z,80006,97.87,D3EM2,6,2009-10-01T00:00:00Z,2009,9,30,1,9,3,9,3
1422,2009-10-14T00:00:00Z,80006,73.35,FXJ5M,6,2009-10-15T00:00:00Z,2009,10,14,2,10,4,9,3
1479,2009-10-22T00:00:00Z,80006,86.53,W8CSQ,6,2009-10-22T00:00:00Z,2009,10,22,3,10,4,9,3
1548,2009-10-28T00:00:00Z,80006,39.0178,FPPPJ,6,2009-10-29T00:00:00Z,2009,10,28,4,10,4,9,3
1736,2009-11-12T00:00:00Z,80006,80.75,233AE,6,2009-11-12T00:00:00Z,2009,11,12,5,11,4,9,3
2326,2010-01-12T00:00:00Z,80791,135.2275,CTHGC,4,2010-01-13T00:00:00Z,2010,1,12,1,13,5,13,5
2657,2010-02-03T00:00:00Z,80791,187.51,S3RDJ,4,2010-02-05T00:00:00Z,2010,2,3,2,14,5,13,5
2977,2010-02-22T00:00:00Z,80791,132.53,WNLK5,4,2010-02-23T00:00:00Z,2010,2,22,3,14,5,13,5
1361,2009-10-03T00:00:00Z,81013,78.3682,JTS3W,3,2009-10-06T00:00:00Z,2009,10,3,1,10,4,10,4
1445,2009-10-17T00:00:00Z,81013,55.2,LYKPJ,3,2009-10-20T00:00:00Z,2009,10,17,2,10,4,10,4
1518,2009-10-26T00:00:00Z,81013,13.53,6TYU4,3,2009-10-27T00:00:00Z,2009,10,26,3,10,4,10,4
1576,2009-11-02T00:00:00Z,81013,20.47,2AVHW,3,2009-11-03T00:00:00Z,2009,11,2,4,11,4,10,4
1802,2009-11-17T00:00:00Z,81013,18.3,2MA4M,3,2009-11-17T00:00:00Z,2009,11,17,5,11,4,10,4
1913,2009-12-01T00:00:00Z,81013,28.11,FFJXD,3,2009-12-01T00:00:00Z,2009,12,1,6,12,4,10,4
1985,2009-12-08T00:00:00Z,81013,21.522,ZEWMH,3,2009-12-08T00:00:00Z,2009,12,8,7,12,4,10,4
2059,2009-12-15T00:00:00Z,81013,31.69,DV6EH,3,2009-12-15T00:00:00Z,2009,12,15,8,12,4,10,4
2112,2009-12-22T00:00:00Z,81013,16.925,X7S6P,3,2009-12-22T00:00:00Z,2009,12,22,9,12,4,10,4
1401,2009-10-11T00:00:00Z,81453,77.1152,E9PC7,4,2009-10-13T00:00:00Z,2009,10,11,1,10,4,10,4
1447,2009-10-17T00:00:00Z,81453,80.5605,G97DN,4,2009-10-20T00:00:00Z,2009,10,17,2,10,4,10,4
1527,2009-10-26T00:00:00Z,81453,60.54,34SD6,4,2009-10-27T00:00:00Z,2009,10,26,3,10,4,10,4
1609,2009-11-04T00:00:00Z,81453,69.91,4U4M7,4,2009-11-05T00:00:00Z,2009,11,4,4,11,4,10,4
1768,2009-11-13T00:00:00Z,81453,54.68,PV6L4,4,2009-11-16T00:00:00Z,2009,11,13,5,11,4,10,4
1846,2009-11-21T00:00:00Z,81453,107.7447,6H2WN,4,2009-11-23T00:00:00Z,2009,11,21,6,11,4,10,4
1929,2009-12-03T00:00:00Z,81453,92.4587,T5VP5,4,2009-12-03T00:00:00Z,2009,12,3,7,12,4,10,4
2020,2009-12-11T00:00:00Z,81453,56.7125,2YE8P,4,2009-12-11T00:00:00Z,2009,12,11,8,12,4,10,4
2188,2010-01-02T00:00:00Z,81453,89.125,TDTVF,4,2010-01-04T00:00:00Z,2010,1,2,9,13,5,10,4
2469,2010-01-25T00:00:00Z,81453,37.67,3Y3FN,4,2010-01-25T00:00:00Z,2010,1,25,10,13,5,10,4
2569,2010-01-29T00:00:00Z,81453,53.76,HGGUG,4,2010-02-01T00:00:00Z,2010,1,29,11,13,5,10,4
